date,min_price,max_price,modal_price,month,day_of_week,price_change,price_change_pct,rolling_mean_7,rolling_mean_30,lag_1_temp,lag_7_temp,lag_30_temp,naive_prediction,actual_next_price
2024-03-09,970.0,1120.0,1040.0,3,5,-10.0,-0.952380952380949,1030.0,867.6666666666666,1050.0,1100.0,670.0,1050.0,1040.0
2024-03-10,950.0,1100.0,1030.0,3,6,-10.0,-0.9615384615384581,1027.142857142857,880.3333333333334,1040.0,1050.0,650.0,1040.0,1030.0
2024-03-11,1030.0,1170.0,1100.0,3,0,70.0,6.796116504854366,1041.4285714285713,895.0,1030.0,1000.0,660.0,1030.0,1100.0
2024-03-12,1100.0,1220.0,1150.0,3,1,50.0,4.545454545454541,1055.7142857142858,911.6666666666666,1100.0,1050.0,650.0,1100.0,1150.0
2024-03-13,1130.0,1280.0,1200.0,3,2,50.0,4.347826086956519,1084.2857142857142,929.6666666666666,1150.0,1000.0,660.0,1150.0,1200.0
2024-03-14,1180.0,1300.0,1250.0,3,3,50.0,4.166666666666674,1117.142857142857,948.6666666666666,1200.0,1020.0,680.0,1200.0,1250.0
2024-03-15,1330.0,1470.0,1400.0,3,4,150.0,12.00000000000001,1167.142857142857,972.0,1250.0,1050.0,700.0,1250.0,1400.0
2024-03-16,1280.0,1400.0,1350.0,3,5,-50.0,-3.57142857142857,1211.4285714285713,994.3333333333334,1400.0,1040.0,680.0,1400.0,1350.0
2024-03-17,1270.0,1400.0,1350.0,3,6,0.0,0.0,1257.142857142857,1016.6666666666666,1350.0,1030.0,680.0,1350.0,1350.0
2024-03-18,1270.0,1400.0,1350.0,3,0,0.0,0.0,1292.857142857143,1038.3333333333333,1350.0,1100.0,700.0,1350.0,1350.0
2024-03-19,1280.0,1410.0,1350.0,3,1,0.0,0.0,1321.4285714285713,1058.3333333333333,1350.0,1150.0,750.0,1350.0,1350.0
2024-03-20,1290.0,1420.0,1360.0,3,2,10.0,0.7407407407407307,1344.2857142857142,1078.6666666666667,1350.0,1200.0,750.0,1350.0,1360.0
2024-03-21,1300.0,1440.0,1370.0,3,3,10.0,0.7352941176470562,1361.4285714285713,1097.6666666666667,1360.0,1250.0,800.0,1360.0,1370.0
2024-03-22,1330.0,1470.0,1400.0,3,4,30.0,2.1897810218978186,1361.4285714285713,1116.0,1370.0,1400.0,850.0,1370.0,1400.0
2024-03-23,1270.0,1400.0,1340.0,3,5,-60.0,-4.285714285714281,1360.0,1132.0,1400.0,1350.0,860.0,1400.0,1340.0
2024-03-24,1280.0,1400.0,1350.0,3,6,10.0,0.746268656716409,1360.0,1147.0,1340.0,1350.0,900.0,1340.0,1350.0
2024-03-25,1280.0,1400.0,1350.0,3,0,0.0,0.0,1360.0,1161.0,1350.0,1350.0,930.0,1350.0,1350.0
2024-03-26,1280.0,1400.0,1350.0,3,1,0.0,0.0,1360.0,1174.3333333333333,1350.0,1350.0,950.0,1350.0,1350.0
2024-03-27,1300.0,1430.0,1360.0,3,2,10.0,0.7407407407407307,1360.0,1188.0,1350.0,1360.0,950.0,1350.0,1360.0
2024-03-28,1300.0,1400.0,1350.0,3,3,-10.0,-0.7352941176470562,1357.142857142857,1200.6666666666667,1360.0,1370.0,970.0,1360.0,1350.0
2024-03-29,1300.0,1430.0,1370.0,3,4,20.0,1.4814814814814836,1352.857142857143,1214.0,1350.0,1400.0,970.0,1350.0,1370.0
2024-03-30,1330.0,1480.0,1400.0,3,5,30.0,2.1897810218978186,1361.4285714285713,1228.0,1370.0,1340.0,980.0,1370.0,1400.0
2024-03-31,1280.0,1400.0,1350.0,3,6,-50.0,-3.57142857142857,1361.4285714285713,1239.6666666666667,1400.0,1350.0,1000.0,1400.0,1350.0
2024-04-01,1280.0,1410.0,1350.0,4,0,0.0,0.0,1361.4285714285713,1248.0,1350.0,1350.0,1100.0,1350.0,1350.0
2024-04-03,1320.0,1470.0,1400.0,4,2,50.0,3.703703703703698,1368.5714285714287,1259.6666666666667,1350.0,1350.0,1050.0,1350.0,1400.0
2024-04-04,1350.0,1500.0,1420.0,4,3,20.0,1.4285714285714235,1377.142857142857,1273.6666666666667,1400.0,1360.0,1000.0,1400.0,1420.0
2024-04-05,1320.0,1460.0,1400.0,4,4,-20.0,-1.4084507042253502,1384.2857142857142,1285.3333333333333,1420.0,1350.0,1050.0,1420.0,1400.0
2024-04-06,1350.0,1480.0,1410.0,4,5,10.0,0.7142857142857117,1390.0,1299.0,1400.0,1370.0,1000.0,1400.0,1410.0
2024-04-07,1400.0,1500.0,1450.0,4,6,40.0,2.8368794326241176,1397.142857142857,1313.3333333333333,1410.0,1400.0,1020.0,1410.0,1450.0
2024-04-08,1400.0,1510.0,1460.0,4,0,10.0,0.6896551724137945,1412.857142857143,1327.0,1450.0,1350.0,1050.0,1450.0,1460.0
2024-04-09,1400.0,1550.0,1470.0,4,1,10.0,0.6849315068493178,1430.0,1341.3333333333333,1460.0,1350.0,1040.0,1460.0,1470.0
2024-04-10,1400.0,1540.0,1480.0,4,2,10.0,0.6802721088435382,1441.4285714285713,1356.3333333333333,1470.0,1400.0,1030.0,1470.0,1480.0
2024-04-11,1400.0,1550.0,1480.0,4,3,0.0,0.0,1450.0,1369.0,1480.0,1420.0,1100.0,1480.0,1480.0
2024-04-12,1480.0,1600.0,1550.0,4,4,70.0,4.729729729729737,1471.4285714285713,1382.3333333333333,1480.0,1400.0,1150.0,1480.0,1550.0
2024-04-13,1490.0,1600.0,1560.0,4,5,10.0,0.6451612903225712,1492.857142857143,1394.3333333333333,1550.0,1410.0,1200.0,1550.0,1560.0
2024-04-14,1470.0,1600.0,1550.0,4,6,-10.0,-0.6410256410256387,1507.142857142857,1404.3333333333333,1560.0,1450.0,1250.0,1560.0,1550.0
2024-04-15,1510.0,1630.0,1580.0,4,0,30.0,1.9354838709677358,1524.2857142857142,1410.3333333333333,1550.0,1460.0,1400.0,1550.0,1580.0
2024-04-16,1500.0,1640.0,1585.0,4,1,5.0,0.31645569620253333,1540.7142857142858,1418.1666666666667,1580.0,1470.0,1350.0,1580.0,1585.0
2024-04-17,1560.0,1700.0,1620.0,4,2,35.0,2.208201892744488,1560.7142857142858,1427.1666666666667,1585.0,1480.0,1350.0,1585.0,1620.0
2024-04-18,1580.0,1700.0,1650.0,4,3,30.0,1.85185185185186,1585.0,1437.1666666666667,1620.0,1480.0,1350.0,1620.0,1650.0
2024-04-19,1580.0,1700.0,1650.0,4,4,0.0,0.0,1599.2857142857142,1447.1666666666667,1650.0,1550.0,1350.0,1650.0,1650.0
2024-04-20,1580.0,1700.0,1650.0,4,5,0.0,0.0,1612.142857142857,1456.8333333333333,1650.0,1560.0,1360.0,1650.0,1650.0
2024-04-21,1600.0,1730.0,1670.0,4,6,20.0,1.21212121212122,1629.2857142857142,1466.8333333333333,1650.0,1550.0,1370.0,1650.0,1670.0
2024-04-22,1600.0,1710.0,1660.0,4,0,-10.0,-0.5988023952095856,1640.7142857142858,1475.5,1670.0,1580.0,1400.0,1670.0,1660.0
2024-04-23,1600.0,1740.0,1670.0,4,1,10.0,0.6024096385542244,1652.857142857143,1486.5,1660.0,1585.0,1340.0,1660.0,1670.0
2024-04-24,1580.0,1720.0,1660.0,4,2,-10.0,-0.5988023952095856,1658.5714285714287,1496.8333333333333,1670.0,1620.0,1350.0,1670.0,1660.0
2024-04-25,1600.0,1740.0,1680.0,4,3,20.0,1.2048192771084265,1662.857142857143,1507.8333333333333,1660.0,1650.0,1350.0,1660.0,1680.0
2024-04-26,1610.0,1750.0,1680.0,4,4,0.0,0.0,1667.142857142857,1518.8333333333333,1680.0,1650.0,1350.0,1680.0,1680.0
2024-04-27,1610.0,1740.0,1680.0,4,5,0.0,0.0,1671.4285714285713,1529.5,1680.0,1650.0,1360.0,1680.0,1680.0
2024-04-28,1630.0,1780.0,1700.0,4,6,20.0,1.1904761904761862,1675.7142857142858,1541.1666666666667,1680.0,1670.0,1350.0,1680.0,1700.0
2024-04-29,1680.0,1800.0,1750.0,4,0,50.0,2.941176470588225,1688.5714285714287,1553.8333333333333,1700.0,1660.0,1370.0,1700.0,1750.0
2024-04-30,1630.0,1780.0,1700.0,4,1,-50.0,-2.857142857142858,1692.857142857143,1563.8333333333333,1750.0,1670.0,1400.0,1750.0,1700.0
2024-05-01,1660.0,1780.0,1730.0,5,2,30.0,1.764705882352935,1702.857142857143,1576.5,1700.0,1660.0,1350.0,1700.0,1730.0
2024-05-02,1680.0,1800.0,1750.0,5,3,20.0,1.1560693641618602,1712.857142857143,1589.8333333333333,1730.0,1680.0,1350.0,1730.0,1750.0
2024-05-03,1700.0,1820.0,1760.0,5,4,10.0,0.5714285714285783,1724.2857142857142,1601.8333333333333,1750.0,1680.0,1400.0,1750.0,1760.0
2024-05-04,1700.0,1850.0,1780.0,5,5,20.0,1.1363636363636465,1738.5714285714287,1613.8333333333333,1760.0,1680.0,1420.0,1760.0,1780.0
2024-05-05,1700.0,1840.0,1770.0,5,6,-10.0,-0.5617977528089901,1748.5714285714287,1626.1666666666667,1780.0,1700.0,1400.0,1780.0,1770.0
2024-05-06,1700.0,1840.0,1780.0,5,0,10.0,0.5649717514124353,1752.857142857143,1638.5,1770.0,1750.0,1410.0,1770.0,1780.0
2024-05-07,1680.0,1820.0,1760.0,5,1,-20.0,-1.1235955056179803,1761.4285714285713,1648.8333333333333,1780.0,1700.0,1450.0,1780.0,1760.0
2024-05-08,1680.0,1800.0,1750.0,5,2,-10.0,-0.5681818181818232,1764.2857142857142,1658.5,1760.0,1730.0,1460.0,1760.0,1750.0
2024-05-09,1670.0,1800.0,1740.0,5,3,-10.0,-0.5714285714285672,1762.857142857143,1667.5,1750.0,1750.0,1470.0,1750.0,1740.0
2024-05-10,1700.0,1850.0,1780.0,5,4,40.0,2.298850574712641,1765.7142857142858,1677.5,1740.0,1760.0,1480.0,1740.0,1780.0
2024-05-11,1700.0,1800.0,1760.0,5,5,-20.0,-1.1235955056179803,1762.857142857143,1686.8333333333333,1780.0,1780.0,1480.0,1780.0,1760.0
2024-05-12,1700.0,1800.0,1750.0,5,6,-10.0,-0.5681818181818232,1760.0,1693.5,1760.0,1770.0,1550.0,1760.0,1750.0
2024-05-13,1680.0,1800.0,1750.0,5,0,0.0,0.0,1755.7142857142858,1699.8333333333333,1750.0,1780.0,1560.0,1750.0,1750.0
2024-05-14,1700.0,1830.0,1775.0,5,1,25.0,1.4285714285714235,1757.857142857143,1707.3333333333333,1750.0,1760.0,1550.0,1750.0,1775.0
2024-05-15,1720.0,1850.0,1780.0,5,2,5.0,0.28169014084507005,1762.142857142857,1714.0,1775.0,1750.0,1580.0,1775.0,1780.0
2024-05-16,1710.0,1840.0,1770.0,5,3,-10.0,-0.5617977528089901,1766.4285714285713,1720.1666666666667,1780.0,1740.0,1585.0,1780.0,1770.0
2024-05-17,1680.0,1820.0,1760.0,5,4,-10.0,-0.5649717514124242,1763.5714285714287,1724.8333333333333,1770.0,1780.0,1620.0,1770.0,1760.0
2024-05-18,1700.0,1840.0,1770.0,5,5,10.0,0.5681818181818121,1765.0,1728.8333333333333,1760.0,1760.0,1650.0,1760.0,1770.0
2024-05-19,1700.0,1800.0,1750.0,5,6,-20.0,-1.1299435028248594,1765.0,1732.1666666666667,1770.0,1750.0,1650.0,1770.0,1750.0
2024-05-20,1700.0,1840.0,1780.0,5,0,30.0,1.7142857142857126,1769.2857142857142,1736.5,1750.0,1750.0,1650.0,1750.0,1780.0
2024-05-21,1700.0,1840.0,1770.0,5,1,-10.0,-0.5617977528089901,1768.5714285714287,1739.8333333333333,1780.0,1775.0,1670.0,1780.0,1770.0
2024-05-22,1730.0,1870.0,1800.0,5,2,30.0,1.6949152542372836,1771.4285714285713,1744.5,1770.0,1780.0,1660.0,1770.0,1800.0
2024-05-23,1710.0,1850.0,1780.0,5,3,-20.0,-1.1111111111111072,1772.857142857143,1748.1666666666667,1800.0,1770.0,1670.0,1800.0,1780.0
2024-05-24,1720.0,1840.0,1780.0,5,4,0.0,0.0,1775.7142857142858,1752.1666666666667,1780.0,1760.0,1660.0,1780.0,1780.0
2024-05-25,1730.0,1880.0,1800.0,5,5,20.0,1.1235955056179803,1780.0,1756.1666666666667,1780.0,1770.0,1680.0,1780.0,1800.0
2024-05-26,1700.0,1850.0,1780.0,5,6,-20.0,-1.1111111111111072,1784.2857142857142,1759.5,1800.0,1750.0,1680.0,1800.0,1780.0
2024-05-27,1730.0,1875.0,1800.0,5,0,20.0,1.1235955056179803,1787.142857142857,1763.5,1780.0,1780.0,1680.0,1780.0,1800.0
2024-05-28,1740.0,1850.0,1800.0,5,1,0.0,0.0,1791.4285714285713,1766.8333333333333,1800.0,1770.0,1700.0,1800.0,1800.0
2024-05-29,1710.0,1850.0,1780.0,5,2,-20.0,-1.1111111111111072,1788.5714285714287,1767.8333333333333,1800.0,1800.0,1750.0,1800.0,1780.0
2024-05-30,1740.0,1860.0,1800.0,5,3,20.0,1.1235955056179803,1791.4285714285713,1771.1666666666667,1780.0,1780.0,1700.0,1780.0,1800.0
2024-05-31,1730.0,1870.0,1800.0,5,4,0.0,0.0,1794.2857142857142,1773.5,1800.0,1780.0,1730.0,1800.0,1800.0
2024-06-01,1740.0,1890.0,1810.0,6,5,10.0,0.5555555555555536,1795.7142857142858,1775.5,1800.0,1800.0,1750.0,1800.0,1810.0
2024-06-02,1750.0,1900.0,1820.0,6,6,10.0,0.5524861878453136,1801.4285714285713,1777.5,1810.0,1780.0,1760.0,1810.0,1820.0
2024-06-03,1750.0,1890.0,1820.0,6,0,0.0,0.0,1804.2857142857142,1778.8333333333333,1820.0,1800.0,1780.0,1820.0,1820.0
2024-06-04,1760.0,1900.0,1825.0,6,1,5.0,0.27472527472527375,1807.857142857143,1780.6666666666667,1820.0,1800.0,1770.0,1820.0,1825.0
2024-06-05,1750.0,1880.0,1820.0,6,2,-5.0,-0.2739726027397249,1813.5714285714287,1782.0,1825.0,1780.0,1780.0,1825.0,1820.0
2024-06-06,1760.0,1900.0,1820.0,6,3,0.0,0.0,1816.4285714285713,1784.0,1820.0,1800.0,1760.0,1820.0,1820.0
2024-06-07,1770.0,1900.0,1840.0,6,4,20.0,1.098901098901095,1822.142857142857,1787.0,1820.0,1800.0,1750.0,1820.0,1840.0
2024-06-09,1770.0,1900.0,1830.0,6,6,-10.0,-0.5434782608695676,1825.0,1790.0,1840.0,1810.0,1740.0,1840.0,1830.0
2024-06-10,1780.0,1900.0,1850.0,6,0,20.0,1.0928961748633892,1829.2857142857142,1792.3333333333333,1830.0,1820.0,1780.0,1830.0,1850.0
2024-06-11,1770.0,1900.0,1840.0,6,1,-10.0,-0.540540540540535,1832.142857142857,1795.0,1850.0,1820.0,1760.0,1850.0,1840.0
2024-06-12,1800.0,1920.0,1850.0,6,2,10.0,0.5434782608695565,1835.7142857142858,1798.3333333333333,1840.0,1825.0,1750.0,1840.0,1850.0
2024-06-13,1760.0,1900.0,1820.0,6,3,-30.0,-1.6216216216216162,1835.7142857142858,1800.6666666666667,1850.0,1820.0,1750.0,1850.0,1820.0
2024-06-14,1770.0,1900.0,1840.0,6,4,20.0,1.098901098901095,1838.5714285714287,1802.8333333333333,1820.0,1820.0,1775.0,1820.0,1840.0
2024-06-15,1780.0,1910.0,1850.0,6,5,10.0,0.5434782608695565,1840.0,1805.1666666666667,1840.0,1840.0,1780.0,1840.0,1850.0
2024-06-16,1790.0,1900.0,1850.0,6,6,0.0,0.0,1842.857142857143,1807.8333333333333,1850.0,1830.0,1770.0,1850.0,1850.0
2024-06-17,1800.0,1920.0,1850.0,6,0,0.0,0.0,1842.857142857143,1810.8333333333333,1850.0,1850.0,1760.0,1850.0,1850.0
2024-06-18,1800.0,1940.0,1870.0,6,1,20.0,1.08108108108107,1847.142857142857,1814.1666666666667,1850.0,1840.0,1770.0,1850.0,1870.0
2024-06-19,1800.0,1940.0,1870.0,6,2,0.0,0.0,1850.0,1818.1666666666667,1870.0,1850.0,1750.0,1870.0,1870.0
2024-06-20,1830.0,1970.0,1900.0,6,3,30.0,1.6042780748663166,1861.4285714285713,1822.1666666666667,1870.0,1820.0,1780.0,1870.0,1900.0
2024-06-21,1830.0,1970.0,1900.0,6,4,0.0,0.0,1870.0,1826.5,1900.0,1840.0,1770.0,1900.0,1900.0
2024-06-22,1930.0,2080.0,2000.0,6,5,100.0,5.263157894736836,1891.4285714285713,1833.1666666666667,1900.0,1850.0,1800.0,1900.0,2000.0
2024-06-23,1900.0,2050.0,1970.0,6,6,-30.0,-1.5000000000000013,1908.5714285714287,1839.5,2000.0,1850.0,1780.0,2000.0,1970.0
2024-06-25,1920.0,2050.0,1980.0,6,1,10.0,0.50761421319796,1927.142857142857,1846.1666666666667,1970.0,1850.0,1780.0,1970.0,1980.0
2024-06-26,1980.0,2100.0,2050.0,6,2,70.0,3.535353535353525,1952.857142857143,1854.5,1980.0,1870.0,1800.0,1980.0,2050.0
2024-06-27,1930.0,2070.0,2000.0,6,3,-50.0,-2.4390243902439046,1971.4285714285713,1861.8333333333333,2050.0,1870.0,1780.0,2050.0,2000.0
2024-06-28,1980.0,2100.0,2050.0,6,4,50.0,2.499999999999991,1992.857142857143,1870.1666666666667,2000.0,1900.0,1800.0,2000.0,2050.0
2024-06-29,2000.0,2140.0,2070.0,6,5,20.0,0.9756097560975618,2017.142857142857,1879.1666666666667,2050.0,1900.0,1800.0,2050.0,2070.0
2024-06-30,2070.0,2200.0,2140.0,6,6,70.0,3.3816425120772875,2037.142857142857,1891.1666666666667,2070.0,2000.0,1780.0,2070.0,2140.0
2024-07-01,2080.0,2200.0,2150.0,7,0,10.0,0.4672897196261738,2062.8571428571427,1902.8333333333333,2140.0,1970.0,1800.0,2140.0,2150.0
2024-07-02,2150.0,2280.0,2210.0,7,1,60.0,2.7906976744185963,2095.714285714286,1916.5,2150.0,1980.0,1800.0,2150.0,2210.0
2024-07-03,2130.0,2270.0,2200.0,7,2,-10.0,-0.4524886877828038,2117.1428571428573,1929.5,2210.0,2050.0,1810.0,2210.0,2200.0
2024-07-04,2150.0,2280.0,2210.0,7,3,10.0,0.454545454545463,2147.1428571428573,1942.5,2200.0,2000.0,1820.0,2200.0,2210.0
2024-07-05,2170.0,2300.0,2240.0,7,4,30.0,1.3574660633484115,2174.285714285714,1956.5,2210.0,2050.0,1820.0,2210.0,2240.0
2024-07-06,2180.0,2300.0,2250.0,7,5,10.0,0.44642857142858094,2200.0,1970.6666666666667,2240.0,2070.0,1825.0,2240.0,2250.0
2024-07-07,2280.0,2400.0,2350.0,7,6,100.0,4.444444444444451,2230.0,1988.3333333333333,2250.0,2140.0,1820.0,2250.0,2350.0
2024-07-08,2300.0,2400.0,2350.0,7,0,0.0,0.0,2258.5714285714284,2006.0,2350.0,2150.0,1820.0,2350.0,2350.0
2024-07-09,2280.0,2400.0,2340.0,7,1,-10.0,-0.42553191489361764,2277.1428571428573,2022.6666666666667,2350.0,2210.0,1840.0,2350.0,2340.0
2024-07-10,2330.0,2470.0,2400.0,7,2,60.0,2.564102564102555,2305.714285714286,2041.6666666666667,2340.0,2200.0,1830.0,2340.0,2400.0
2024-07-11,2350.0,2430.0,2400.0,7,3,0.0,0.0,2332.8571428571427,2060.0,2400.0,2210.0,1850.0,2400.0,2400.0
2024-07-12,2300.0,2430.0,2370.0,7,4,-30.0,-1.2499999999999956,2351.4285714285716,2077.6666666666665,2400.0,2240.0,1840.0,2400.0,2370.0
2024-07-13,2320.0,2450.0,2390.0,7,5,20.0,0.8438818565400741,2371.4285714285716,2095.6666666666665,2370.0,2250.0,1850.0,2370.0,2390.0
2024-07-14,2330.0,2470.0,2400.0,7,6,10.0,0.4184100418409997,2378.5714285714284,2115.0,2390.0,2350.0,1820.0,2390.0,2400.0
2024-07-15,2330.0,2480.0,2400.0,7,0,0.0,0.0,2385.714285714286,2133.6666666666665,2400.0,2350.0,1840.0,2400.0,2400.0
2024-07-16,2310.0,2440.0,2380.0,7,1,-20.0,-0.8333333333333304,2391.4285714285716,2151.3333333333335,2400.0,2340.0,1850.0,2400.0,2380.0
2024-07-17,2340.0,2470.0,2400.0,7,2,20.0,0.8403361344537785,2391.4285714285716,2169.6666666666665,2380.0,2400.0,1850.0,2380.0,2400.0
2024-07-18,2340.0,2480.0,2400.0,7,3,0.0,0.0,2391.4285714285716,2188.0,2400.0,2400.0,1850.0,2400.0,2400.0
2024-07-19,2300.0,2450.0,2380.0,7,4,-20.0,-0.8333333333333304,2392.8571428571427,2205.0,2400.0,2370.0,1870.0,2400.0,2380.0
2024-07-20,2310.0,2440.0,2370.0,7,5,-10.0,-0.42016806722688926,2390.0,2221.6666666666665,2380.0,2390.0,1870.0,2380.0,2370.0
2024-07-21,2310.0,2440.0,2380.0,7,6,10.0,0.42194092827003704,2387.1428571428573,2237.6666666666665,2370.0,2400.0,1900.0,2370.0,2380.0
2024-07-22,2300.0,2430.0,2375.0,7,0,-5.0,-0.21008403361344463,2383.5714285714284,2253.5,2380.0,2400.0,1900.0,2380.0,2375.0
2024-07-23,2300.0,2400.0,2350.0,7,1,-25.0,-1.0526315789473717,2379.285714285714,2265.1666666666665,2375.0,2380.0,2000.0,2375.0,2350.0
2024-07-24,2290.0,2400.0,2350.0,7,2,0.0,0.0,2372.1428571428573,2277.8333333333335,2350.0,2400.0,1970.0,2350.0,2350.0
2024-07-25,2300.0,2420.0,2360.0,7,3,10.0,0.42553191489360653,2366.4285714285716,2290.5,2350.0,2400.0,1980.0,2350.0,2360.0
2024-07-26,2240.0,2380.0,2300.0,7,4,-60.0,-2.5423728813559365,2355.0,2298.8333333333335,2360.0,2380.0,2050.0,2360.0,2300.0
2024-07-27,2240.0,2370.0,2300.0,7,5,0.0,0.0,2345.0,2308.8333333333335,2300.0,2370.0,2000.0,2300.0,2300.0
2024-07-28,2260.0,2400.0,2320.0,7,6,20.0,0.8695652173912993,2336.4285714285716,2317.8333333333335,2300.0,2380.0,2050.0,2300.0,2320.0
2024-07-29,2260.0,2400.0,2330.0,7,0,10.0,0.4310344827586299,2330.0,2326.5,2320.0,2375.0,2070.0,2320.0,2330.0
2024-07-30,2260.0,2390.0,2320.0,7,1,-10.0,-0.42918454935622075,2325.714285714286,2332.5,2330.0,2350.0,2140.0,2330.0,2320.0
2024-07-31,2270.0,2400.0,2330.0,7,2,10.0,0.4310344827586299,2322.8571428571427,2338.5,2320.0,2350.0,2150.0,2320.0,2330.0
2024-08-01,2240.0,2370.0,2300.0,8,3,-30.0,-1.2875536480686733,2314.285714285714,2341.5,2330.0,2360.0,2210.0,2330.0,2300.0
2024-08-02,2200.0,2350.0,2280.0,8,4,-20.0,-0.8695652173912993,2311.4285714285716,2344.1666666666665,2300.0,2300.0,2200.0,2300.0,2280.0
2024-08-03,2230.0,2380.0,2300.0,8,5,20.0,0.8771929824561431,2311.4285714285716,2347.1666666666665,2280.0,2300.0,2210.0,2280.0,2300.0
2024-08-04,2200.0,2340.0,2285.0,8,6,-15.0,-0.6521739130434745,2306.4285714285716,2348.6666666666665,2300.0,2320.0,2240.0,2300.0,2285.0
2024-08-05,2240.0,2380.0,2300.0,8,0,15.0,0.6564551422319376,2302.1428571428573,2350.3333333333335,2285.0,2330.0,2250.0,2285.0,2300.0
2024-08-06,2200.0,2340.0,2280.0,8,1,-20.0,-0.8695652173912993,2296.4285714285716,2348.0,2300.0,2320.0,2350.0,2300.0,2280.0
2024-08-07,2230.0,2370.0,2300.0,8,2,20.0,0.8771929824561431,2292.1428571428573,2346.3333333333335,2280.0,2330.0,2350.0,2280.0,2300.0
2024-08-08,2200.0,2330.0,2270.0,8,3,-30.0,-1.30434782608696,2287.8571428571427,2344.0,2300.0,2300.0,2340.0,2300.0,2270.0
2024-08-09,2200.0,2300.0,2250.0,8,4,-20.0,-0.8810572687224627,2283.5714285714284,2339.0,2270.0,2280.0,2400.0,2270.0,2250.0
2024-08-10,2200.0,2340.0,2270.0,8,5,20.0,0.8888888888888946,2279.285714285714,2334.6666666666665,2250.0,2300.0,2400.0,2250.0,2270.0
2024-08-11,2200.0,2300.0,2250.0,8,6,-20.0,-0.8810572687224627,2274.285714285714,2330.6666666666665,2270.0,2285.0,2370.0,2270.0,2250.0
2024-08-12,2210.0,2340.0,2275.0,8,0,25.0,1.1111111111111072,2270.714285714286,2326.8333333333335,2250.0,2300.0,2390.0,2250.0,2275.0
2024-08-13,2200.0,2340.0,2270.0,8,1,-5.0,-0.219780219780219,2269.285714285714,2322.5,2275.0,2280.0,2400.0,2275.0,2270.0
2024-08-14,2200.0,2340.0,2280.0,8,2,10.0,0.4405286343612369,2266.4285714285716,2318.5,2270.0,2300.0,2400.0,2270.0,2280.0
2024-08-15,2240.0,2370.0,2300.0,8,3,20.0,0.8771929824561431,2270.714285714286,2315.8333333333335,2280.0,2270.0,2380.0,2280.0,2300.0
2024-08-16,2250.0,2380.0,2310.0,8,4,10.0,0.43478260869564966,2279.285714285714,2312.8333333333335,2300.0,2250.0,2400.0,2300.0,2310.0
2024-08-17,2230.0,2370.0,2300.0,8,5,-10.0,-0.43290043290042934,2283.5714285714284,2309.5,2310.0,2270.0,2400.0,2310.0,2300.0
2024-08-18,2250.0,2380.0,2310.0,8,6,10.0,0.43478260869564966,2292.1428571428573,2307.1666666666665,2300.0,2250.0,2380.0,2300.0,2310.0
2024-08-19,2240.0,2380.0,2300.0,8,0,-10.0,-0.43290043290042934,2295.714285714286,2304.8333333333335,2310.0,2275.0,2370.0,2310.0,2300.0
2024-08-20,2240.0,2380.0,2300.0,8,1,0.0,0.0,2300.0,2302.1666666666665,2300.0,2270.0,2380.0,2300.0,2300.0
2024-08-21,2200.0,2350.0,2280.0,8,2,-20.0,-0.8695652173912993,2300.0,2299.0,2300.0,2280.0,2375.0,2300.0,2280.0
2024-08-22,2200.0,2340.0,2275.0,8,3,-5.0,-0.21929824561403022,2296.4285714285716,2296.5,2280.0,2300.0,2350.0,2280.0,2275.0
2024-08-23,2200.0,2320.0,2260.0,8,4,-15.0,-0.659340659340657,2289.285714285714,2293.5,2275.0,2310.0,2350.0,2275.0,2260.0
2024-08-24,2230.0,2380.0,2300.0,8,5,40.0,1.7699115044247815,2289.285714285714,2291.5,2260.0,2300.0,2360.0,2260.0,2300.0
2024-08-25,2210.0,2350.0,2280.0,8,6,-20.0,-0.8695652173912993,2285.0,2290.8333333333335,2300.0,2310.0,2300.0,2300.0,2280.0
2024-08-26,2220.0,2370.0,2300.0,8,0,20.0,0.8771929824561431,2285.0,2290.8333333333335,2280.0,2300.0,2300.0,2280.0,2300.0
2024-08-27,2200.0,2350.0,2290.0,8,1,-10.0,-0.43478260869564966,2283.5714285714284,2289.8333333333335,2300.0,2300.0,2320.0,2300.0,2290.0
2024-08-28,2250.0,2400.0,2320.0,8,2,30.0,1.3100436681222627,2289.285714285714,2289.5,2290.0,2280.0,2330.0,2290.0,2320.0
2024-08-29,2230.0,2380.0,2300.0,8,3,-20.0,-0.8620689655172376,2292.8571428571427,2288.8333333333335,2320.0,2275.0,2320.0,2320.0,2300.0
2024-08-30,2200.0,2350.0,2280.0,8,4,-20.0,-0.8695652173912993,2295.714285714286,2287.1666666666665,2300.0,2260.0,2330.0,2300.0,2280.0
2024-08-31,2220.0,2350.0,2290.0,8,5,10.0,0.43859649122806044,2294.285714285714,2286.8333333333335,2280.0,2300.0,2300.0,2280.0,2290.0
2024-09-01,2210.0,2350.0,2280.0,9,6,-10.0,-0.4366812227074246,2294.285714285714,2286.8333333333335,2290.0,2280.0,2280.0,2290.0,2280.0
2024-09-02,2230.0,2370.0,2300.0,9,0,20.0,0.8771929824561431,2294.285714285714,2286.8333333333335,2280.0,2300.0,2300.0,2280.0,2300.0
